,Method,Fold,Class,Precision,Recall,F1-score,Support,ASR,TAP
0,Neural Network,0,0,0.938226431338786,0.9484334203655352,0.9433023155161221,4596,1.0,13.5
1,Neural Network,0,1,0.9261452165783733,0.9119361767413316,0.9189857761286333,3259,1.0,13.5
2,Neural Network,1,0,0.9376451670537788,0.9384835479256081,0.9380641701671284,5592,1.0,13.5
3,Neural Network,1,1,0.9301948051948052,0.9292519764848977,0.9297231518101613,4933,1.0,13.5
4,Neural Network,2,0,0.9261311172668514,0.957583196944899,0.9415945819084021,7332,1.0,13.5
5,Neural Network,2,1,0.9585333333333333,0.9277326106594399,0.9428815004262575,7749,1.0,13.5
6,Neural Network,3,0,0.92154800715112,0.9483766233766234,0.9347698543922341,9240,1.0,13.5
7,Neural Network,3,1,0.9532536260290082,0.9287692160794424,0.9408521545678774,10473,1.0,13.5
8,Neural Network,4,0,0.9394556092597304,0.9230961506415597,0.9312040344610212,12002,1.0,13.5
9,Neural Network,4,1,0.9363930811108814,0.9500769123199553,0.9431853677159615,14302,1.0,13.5
10,SVM,0,0,0.9304439746300212,0.9484913793103448,0.9393810032017076,4640,1.0,13.5
11,SVM,0,1,0.9174153420870768,0.889745308310992,0.9033684926845865,2984,1.0,13.5
12,SVM,1,0,0.9231036278423884,0.9611422374841858,0.9417389764476713,5533,1.0,13.5
13,SVM,1,1,0.9508346672764693,0.9037165833514453,0.9266770670826833,4601,1.0,13.5
14,SVM,2,0,0.9261967167885226,0.9519353466609953,0.9388896657810096,7053,1.0,13.5
15,SVM,2,1,0.952968923418424,0.9277417612101567,0.9401861483712018,7404,1.0,13.5
16,SVM,3,0,0.9306974677920924,0.9391460271209234,0.9349026607909857,8923,1.0,13.5
17,SVM,3,1,0.944884287454324,0.9371790999697976,0.9410159211523881,9933,1.0,13.5
18,SVM,4,0,0.9359584595413241,0.9298426618519474,0.9328905373932546,11631,1.0,13.5
19,SVM,4,1,0.9381537062301046,0.9435889617319714,0.9408634843417453,13118,1.0,13.5
20,Random Forest,0,0,0.9392810170977641,0.9274891774891775,0.9333478544979308,4620,1.0,13.5
21,Random Forest,0,1,0.8984232868405094,0.9145061728395062,0.9063933924747629,3240,1.0,13.5
22,Random Forest,1,0,0.9368421052631579,0.9361851332398317,0.9365135040336724,5704,1.0,13.5
23,Random Forest,1,1,0.9234811856211899,0.9242583631390701,0.9238696109358571,4753,1.0,13.5
24,Random Forest,2,0,0.9289202387411829,0.9385964912280702,0.9337332969730024,7296,1.0,13.5
25,Random Forest,2,1,0.9354559861691399,0.9253242126264786,0.9303625161197879,7017,1.0,13.5
26,Random Forest,3,0,0.9234386962703708,0.9484385531341272,0.9357716819063452,8902,1.0,13.5
27,Random Forest,3,1,0.9528117610774134,0.9297752808988764,0.9411525767961411,9968,1.0,13.5
28,Random Forest,4,0,0.9254310344827587,0.9411713133438541,0.9332348083108755,11406,1.0,13.5
29,Random Forest,4,1,0.949620842405586,0.9359875675275661,0.9427549194991055,13513,1.0,13.5
